seed,id,task,valid,score,repair_distance,error_type,error_position,length,max_depth,max_pairing_distance,vae_nll_per_token,vae_ppl,block_index,on_boundary
1234,o10876,structured,False,0.0,,parse_error,1,,,,,,,
1234,o31032,structured,False,0.0,,parse_error,1,,,,,,,
1234,o3620,structured,True,1.0,,valid,,,,,,,,
1234,o39754,structured,False,0.0,,parse_error,1,,,,,,,
1234,o72194,structured,False,0.0,,parse_error,1,,,,,,,
1234,o12215,structured,False,0.0,,parse_error,1,,,,,,,
1234,o48012,structured,False,0.0,,parse_error,1,,,,,,,
1234,o10318,structured,False,0.0,,parse_error,1,,,,,,,
1234,o91010,structured,False,0.0,,parse_error,1,,,,,,,
1234,o31545,structured,False,0.0,,parse_error,1,,,,,,,
1234,o73998,structured,False,0.0,,parse_error,1,,,,,,,
1234,o80622,structured,False,0.0,,parse_error,1,,,,,,,
1234,o30341,structured,False,0.0,,parse_error,1,,,,,,,
1234,o71846,structured,False,0.0,,parse_error,1,,,,,,,
1234,o25956,structured,False,0.0,,parse_error,1,,,,,,,
1234,o73930,structured,False,0.0,,parse_error,0,,,,,,,
1234,o46198,structured,False,0.0,,parse_error,1,,,,,,,
1234,o5258,structured,False,0.0,,parse_error,1,,,,,,,
1234,o17543,structured,False,0.0,,parse_error,1,,,,,,,
1234,o21087,structured,False,0.0,,parse_error,1,,,,,,,
1234,o46895,structured,False,0.0,,parse_error,1,,,,,,,
1234,o90828,structured,False,0.0,,parse_error,1,,,,,,,
1234,o65941,structured,False,0.0,,parse_error,1,,,,,,,
1234,o39436,structured,False,0.0,,parse_error,1,,,,,,,
1234,o50682,structured,False,0.0,,parse_error,1,,,,,,,
1234,o30305,structured,False,0.0,,parse_error,1,,,,,,,
1234,o41698,structured,False,0.0,,parse_error,1,,,,,,,
1234,o63988,structured,False,0.0,,parse_error,1,,,,,,,
1234,o68413,structured,False,0.0,,parse_error,1,,,,,,,
1234,o65453,structured,False,0.0,,parse_error,1,,,,,,,
1234,o11796,structured,False,0.0,,parse_error,1,,,,,,,
1234,o39165,structured,False,0.0,,parse_error,1,,,,,,,
1234,o23088,structured,False,0.0,,parse_error,1,,,,,,,
1234,o79561,structured,False,0.0,,parse_error,1,,,,,,,
1234,o80825,structured,False,0.0,,parse_error,1,,,,,,,
1234,o66309,structured,False,0.0,,parse_error,1,,,,,,,
1234,o61120,structured,False,0.0,,parse_error,1,,,,,,,
1234,o90328,structured,False,0.0,,parse_error,1,,,,,,,
1234,o20466,structured,False,0.0,,parse_error,1,,,,,,,
1234,o9949,structured,False,0.0,,parse_error,1,,,,,,,
1234,o5220,structured,False,0.0,,parse_error,1,,,,,,,
1234,o42986,structured,False,0.0,,parse_error,1,,,,,,,
1234,o17393,structured,False,0.0,,parse_error,1,,,,,,,
1234,o35937,structured,False,0.0,,parse_error,1,,,,,,,
1234,o83712,structured,False,0.0,,parse_error,1,,,,,,,
1234,o27351,structured,False,0.0,,parse_error,1,,,,,,,
1234,o81575,structured,False,0.0,,parse_error,1,,,,,,,
1234,o12254,structured,False,0.0,,parse_error,1,,,,,,,
1234,o67463,structured,False,0.0,,parse_error,1,,,,,,,
1234,o73997,structured,False,0.0,,parse_error,1,,,,,,,
1234,o17665,structured,False,0.0,,parse_error,1,,,,,,,
1234,o48546,structured,False,0.0,,parse_error,1,,,,,,,
1234,o25194,structured,False,0.0,,parse_error,1,,,,,,,
1234,o12087,structured,False,0.0,,parse_error,1,,,,,,,
1234,o71329,structured,False,0.0,,parse_error,1,,,,,,,
1234,o25711,structured,False,0.0,,parse_error,1,,,,,,,
1234,o17668,structured,False,0.0,,parse_error,1,,,,,,,
1234,o48257,structured,False,0.0,,parse_error,1,,,,,,,
1234,o66166,structured,False,0.0,,parse_error,1,,,,,,,
1234,o12624,structured,False,0.0,,parse_error,1,,,,,,,
1234,o81662,structured,False,0.0,,parse_error,1,,,,,,,
1234,o62378,structured,True,1.0,,valid,,,,,,,,
1234,o17614,structured,False,0.0,,parse_error,1,,,,,,,
1234,o68285,structured,False,0.0,,parse_error,1,,,,,,,
1234,o79443,structured,False,0.0,,parse_error,1,,,,,,,
1234,o21455,structured,False,0.0,,parse_error,1,,,,,,,
1234,o53623,structured,False,0.0,,parse_error,1,,,,,,,
1234,o27044,structured,False,0.0,,parse_error,1,,,,,,,
1234,o30076,structured,False,0.0,,parse_error,1,,,,,,,
1234,o42534,structured,False,0.0,,parse_error,1,,,,,,,
1234,o21471,structured,False,0.0,,parse_error,1,,,,,,,
1234,o35776,structured,False,0.0,,parse_error,1,,,,,,,
1234,o85187,structured,False,0.0,,parse_error,1,,,,,,,
1234,o44987,structured,False,0.0,,parse_error,1,,,,,,,
1234,o16365,structured,False,0.0,,parse_error,1,,,,,,,
1234,o39766,structured,False,0.0,,parse_error,1,,,,,,,
1234,o85985,structured,False,0.0,,parse_error,1,,,,,,,
1234,o54546,structured,False,0.0,,parse_error,1,,,,,,,
1234,o31168,structured,False,0.0,,parse_error,1,,,,,,,
1234,o12418,structured,False,0.0,,parse_error,1,,,,,,,
1234,o30815,structured,False,0.0,,parse_error,1,,,,,,,
1234,o48006,structured,False,0.0,,parse_error,1,,,,,,,
1234,o66586,structured,False,0.0,,parse_error,1,,,,,,,
1234,o88112,structured,False,0.0,,parse_error,1,,,,,,,
1234,o85973,structured,False,0.0,,parse_error,0,,,,,,,
1234,o89614,structured,False,0.0,,parse_error,1,,,,,,,
1234,o21768,structured,False,0.0,,parse_error,1,,,,,,,
1234,o36596,structured,False,0.0,,parse_error,1,,,,,,,
1234,o44372,structured,False,0.0,,parse_error,1,,,,,,,
1234,o84352,structured,False,0.0,,parse_error,1,,,,,,,
1234,o71309,structured,True,1.0,,valid,,,,,,,,
1234,o60660,structured,False,0.0,,parse_error,1,,,,,,,
1234,o5116,structured,False,0.0,,parse_error,1,,,,,,,
1234,o47040,structured,False,0.0,,parse_error,1,,,,,,,
1234,o41692,structured,False,0.0,,parse_error,1,,,,,,,
1234,o5214,structured,False,0.0,,parse_error,1,,,,,,,
1234,o6251,structured,False,0.0,,parse_error,1,,,,,,,
1234,o60123,structured,False,0.0,,parse_error,1,,,,,,,
1234,o76909,structured,False,0.0,,parse_error,1,,,,,,,
1234,o45117,structured,False,0.0,,parse_error,1,,,,,,,
1234,o53002,structured,False,0.0,,parse_error,1,,,,,,,
1234,o57230,structured,False,0.0,,parse_error,1,,,,,,,
1234,o58863,structured,False,0.0,,parse_error,1,,,,,,,
1234,o31646,structured,False,0.0,,parse_error,1,,,,,,,
1234,o47063,structured,False,0.0,,parse_error,1,,,,,,,
1234,o53898,structured,False,0.0,,parse_error,1,,,,,,,
1234,o74422,structured,False,0.0,,parse_error,1,,,,,,,
1234,o55159,structured,False,0.0,,parse_error,1,,,,,,,
1234,o12209,structured,False,0.0,,parse_error,1,,,,,,,
1234,o31043,structured,False,0.0,,parse_error,1,,,,,,,
1234,o14452,structured,False,0.0,,parse_error,1,,,,,,,
1234,o83898,structured,False,0.0,,parse_error,1,,,,,,,
1234,o79516,structured,False,0.0,,parse_error,1,,,,,,,
1234,o53074,structured,False,0.0,,parse_error,1,,,,,,,
1234,o6379,structured,False,0.0,,parse_error,1,,,,,,,
1234,o28269,structured,False,0.0,,parse_error,1,,,,,,,
1234,o57387,structured,False,0.0,,parse_error,1,,,,,,,
1234,o90203,structured,False,0.0,,parse_error,0,,,,,,,
1234,o5195,structured,False,0.0,,parse_error,1,,,,,,,
1234,o81594,structured,False,0.0,,parse_error,1,,,,,,,
1234,o57229,structured,False,0.0,,parse_error,1,,,,,,,
1234,o7230,structured,False,0.0,,parse_error,1,,,,,,,
1234,o90233,structured,False,0.0,,parse_error,0,,,,,,,
1234,o58604,structured,False,0.0,,parse_error,1,,,,,,,
1234,o65361,structured,False,0.0,,parse_error,1,,,,,,,
1234,o44227,structured,False,0.0,,parse_error,1,,,,,,,
1234,o90969,structured,False,0.0,,parse_error,0,,,,,,,
1234,o64855,structured,False,0.0,,parse_error,1,,,,,,,
1234,o15105,structured,False,0.0,,parse_error,1,,,,,,,
1234,o41735,structured,False,0.0,,parse_error,1,,,,,,,
1234,o948,structured,False,0.0,,schema_error,,,,,,,,
1234,o41787,structured,False,0.0,,parse_error,1,,,,,,,
1234,o9909,structured,False,0.0,,parse_error,1,,,,,,,
1234,o44268,structured,False,0.0,,parse_error,1,,,,,,,
1234,o81532,structured,False,0.0,,parse_error,1,,,,,,,
1234,o43203,structured,False,0.0,,parse_error,0,,,,,,,
1234,o37092,structured,False,0.0,,parse_error,1,,,,,,,
1234,o25107,structured,False,0.0,,parse_error,1,,,,,,,
1234,o20479,structured,False,0.0,,parse_error,1,,,,,,,
1234,o86226,structured,False,0.0,,parse_error,0,,,,,,,
1234,o39447,structured,False,0.0,,parse_error,1,,,,,,,
1234,o71446,structured,False,0.0,,parse_error,1,,,,,,,
1234,o44186,structured,False,0.0,,parse_error,1,,,,,,,
1234,o20489,structured,False,0.0,,parse_error,1,,,,,,,
1234,o6219,structured,False,0.0,,parse_error,1,,,,,,,
1234,o21470,structured,False,0.0,,parse_error,1,,,,,,,
1234,o9583,structured,False,0.0,,parse_error,1,,,,,,,
1234,o17599,structured,False,0.0,,parse_error,1,,,,,,,
1234,o53703,structured,False,0.0,,parse_error,1,,,,,,,
1234,o9883,structured,False,0.0,,parse_error,1,,,,,,,
1234,o89215,structured,False,0.0,,parse_error,1,,,,,,,
1234,o89660,structured,False,0.0,,parse_error,1,,,,,,,
1234,o76438,structured,False,0.0,,parse_error,1,,,,,,,
1234,o37728,structured,False,0.0,,parse_error,1,,,,,,,
1234,o46362,structured,False,0.0,,parse_error,1,,,,,,,
1234,o68826,structured,False,0.0,,parse_error,1,,,,,,,
1234,o39141,structured,False,0.0,,parse_error,1,,,,,,,
1234,o45400,structured,False,0.0,,parse_error,1,,,,,,,
1234,o45210,structured,False,0.0,,parse_error,1,,,,,,,
1234,o49496,structured,False,0.0,,parse_error,0,,,,,,,
1234,o46258,structured,True,1.0,,valid,,,,,,,,
1234,o19357,structured,False,0.0,,parse_error,1,,,,,,,
1234,o6022,structured,False,0.0,,parse_error,1,,,,,,,
1234,o65933,structured,False,0.0,,parse_error,1,,,,,,,
1234,o91003,structured,False,0.0,,parse_error,1,,,,,,,
1234,o10014,structured,False,0.0,,parse_error,1,,,,,,,
1234,o6250,structured,False,0.0,,parse_error,1,,,,,,,
1234,o53621,structured,False,0.0,,parse_error,1,,,,,,,
1234,o5467,structured,False,0.0,,parse_error,1,,,,,,,
1234,o85185,structured,False,0.0,,parse_error,1,,,,,,,
1234,o89604,structured,False,0.0,,parse_error,1,,,,,,,
1234,o42980,structured,False,0.0,,parse_error,1,,,,,,,
1234,o78481,structured,False,0.0,,parse_error,0,,,,,,,
1234,o28210,structured,False,0.0,,parse_error,1,,,,,,,
1234,o20473,structured,False,0.0,,parse_error,1,,,,,,,
1234,o64858,structured,False,0.0,,parse_error,1,,,,,,,
1234,o65448,structured,False,0.0,,parse_error,1,,,,,,,
1234,o19356,structured,False,0.0,,parse_error,1,,,,,,,
1234,o21861,structured,False,0.0,,parse_error,1,,,,,,,
1234,o45209,structured,False,0.0,,parse_error,1,,,,,,,
1234,o44250,structured,False,0.0,,parse_error,1,,,,,,,
1234,o68306,structured,False,0.0,,parse_error,1,,,,,,,
1234,o90831,structured,False,0.0,,parse_error,1,,,,,,,
1234,o45260,structured,False,0.0,,parse_error,1,,,,,,,
1234,o58489,structured,False,0.0,,parse_error,1,,,,,,,
1234,o68324,structured,False,0.0,,parse_error,1,,,,,,,
1234,o8403,structured,False,0.0,,parse_error,1,,,,,,,
1234,o63949,structured,False,0.0,,parse_error,1,,,,,,,
1234,o91581,structured,False,0.0,,parse_error,1,,,,,,,
1234,o9404,structured,False,0.0,,parse_error,1,,,,,,,
1234,o19980,structured,False,0.0,,parse_error,1,,,,,,,
1234,o83170,structured,False,0.0,,parse_error,1,,,,,,,
1234,o60886,structured,False,0.0,,parse_error,1,,,,,,,
1234,o74561,structured,False,0.0,,parse_error,1,,,,,,,
1234,o27843,structured,False,0.0,,parse_error,1,,,,,,,
1234,o44191,structured,False,0.0,,parse_error,1,,,,,,,
1234,o72111,structured,False,0.0,,parse_error,1,,,,,,,
1234,o57639,structured,False,0.0,,parse_error,1,,,,,,,
1234,o7375,structured,False,0.0,,parse_error,1,,,,,,,
1234,o12381,structured,False,0.0,,parse_error,1,,,,,,,
1234,o71551,structured,False,0.0,,parse_error,1,,,,,,,
1234,o44228,structured,False,0.0,,parse_error,1,,,,,,,
1234,o66174,structured,False,0.0,,schema_error,,,,,,,,
1234,o68332,structured,False,0.0,,parse_error,1,,,,,,,
1234,o21494,structured,False,0.0,,parse_error,1,,,,,,,
1234,o9900,structured,False,0.0,,parse_error,1,,,,,,,
1234,o32736,structured,False,0.0,,parse_error,1,,,,,,,
1234,o33732,structured,False,0.0,,parse_error,0,,,,,,,
1234,o68472,structured,False,0.0,,schema_error,,,,,,,,
1234,o58636,structured,False,0.0,,parse_error,1,,,,,,,
1234,o69745,structured,False,0.0,,parse_error,1,,,,,,,
1234,o42540,structured,False,0.0,,parse_error,1,,,,,,,
1234,o71319,structured,False,0.0,,parse_error,1,,,,,,,
1234,o53070,structured,False,0.0,,parse_error,1,,,,,,,
1234,o15726,structured,False,0.0,,parse_error,0,,,,,,,
1234,o6210,structured,False,0.0,,parse_error,1,,,,,,,
1234,o44260,structured,False,0.0,,parse_error,1,,,,,,,
1234,o39439,structured,False,0.0,,parse_error,1,,,,,,,
1234,o9939,structured,False,0.0,,parse_error,1,,,,,,,
1234,o28254,structured,False,0.0,,parse_error,1,,,,,,,
1234,o6187,structured,False,0.0,,parse_error,1,,,,,,,
1234,o85197,structured,False,0.0,,parse_error,1,,,,,,,
1234,o90920,structured,False,0.0,,parse_error,1,,,,,,,
1234,o69751,structured,False,0.0,,parse_error,1,,,,,,,
1234,o68329,structured,False,0.0,,parse_error,0,,,,,,,
1234,o34373,structured,False,0.0,,parse_error,1,,,,,,,
1234,o9704,structured,False,0.0,,parse_error,1,,,,,,,
1234,o73983,structured,False,0.0,,parse_error,1,,,,,,,
1234,o42284,structured,False,0.0,,parse_error,1,,,,,,,
1234,o2231,structured,False,0.0,,parse_error,1,,,,,,,
1234,o12626,structured,False,0.0,,parse_error,1,,,,,,,
1234,o53019,structured,False,0.0,,parse_error,1,,,,,,,
1234,o7308,structured,False,0.0,,parse_error,1,,,,,,,
1234,o9778,structured,False,0.0,,parse_error,1,,,,,,,
1234,o76480,structured,False,0.0,,parse_error,1,,,,,,,
1234,o32962,structured,False,0.0,,parse_error,1,,,,,,,
1234,o41639,structured,False,0.0,,parse_error,1,,,,,,,
1234,o42300,structured,False,0.0,,parse_error,1,,,,,,,
1234,o27350,structured,False,0.0,,parse_error,1,,,,,,,
1234,o29013,structured,False,0.0,,parse_error,1,,,,,,,
1234,o58442,structured,False,0.0,,parse_error,1,,,,,,,
1234,o83690,structured,False,0.0,,parse_error,0,,,,,,,
1234,o59667,structured,False,0.0,,parse_error,1,,,,,,,
1234,o28196,structured,False,0.0,,parse_error,1,,,,,,,
1234,o44986,structured,False,0.0,,parse_error,1,,,,,,,
1234,o39208,structured,False,0.0,,parse_error,1,,,,,,,
1234,o43995,structured,False,0.0,,parse_error,1,,,,,,,
1234,o27022,structured,False,0.0,,parse_error,1,,,,,,,
1234,o30802,structured,False,0.0,,parse_error,1,,,,,,,
1234,o44009,structured,False,0.0,,parse_error,1,,,,,,,
1234,o9884,structured,False,0.0,,parse_error,1,,,,,,,
1234,o45223,structured,False,0.0,,parse_error,1,,,,,,,
1234,o60268,structured,False,0.0,,parse_error,0,,,,,,,
1234,o36594,structured,False,0.0,,parse_error,1,,,,,,,
1234,o65374,structured,False,0.0,,parse_error,1,,,,,,,
1234,o37097,structured,False,0.0,,parse_error,1,,,,,,,
1234,o32477,structured,False,0.0,,parse_error,1,,,,,,,
1234,o86241,structured,False,0.0,,parse_error,1,,,,,,,
1234,o79539,structured,False,0.0,,parse_error,1,,,,,,,
1234,o42523,structured,False,0.0,,parse_error,1,,,,,,,
1234,o11173,structured,False,0.0,,parse_error,1,,,,,,,
1234,o32514,structured,False,0.0,,parse_error,1,,,,,,,
1234,o57709,structured,False,0.0,,parse_error,1,,,,,,,
1234,o6191,structured,False,0.0,,parse_error,1,,,,,,,
1234,o88676,structured,False,0.0,,parse_error,1,,,,,,,
1234,o30517,structured,False,0.0,,parse_error,1,,,,,,,
1234,o31293,structured,False,0.0,,parse_error,1,,,,,,,
1234,o5224,structured,False,0.0,,parse_error,1,,,,,,,
1234,o63950,structured,False,0.0,,parse_error,1,,,,,,,
1234,o20488,structured,False,0.0,,parse_error,1,,,,,,,
1234,o2256,structured,False,0.0,,parse_error,1,,,,,,,
1234,o5202,structured,False,0.0,,parse_error,1,,,,,,,
1234,o9867,structured,False,0.0,,parse_error,1,,,,,,,
1234,o12619,structured,False,0.0,,parse_error,1,,,,,,,
1234,o87935,structured,False,0.0,,parse_error,1,,,,,,,
1234,o90072,structured,False,0.0,,parse_error,1,,,,,,,
1234,o39214,structured,False,0.0,,parse_error,1,,,,,,,
1234,o76874,structured,False,0.0,,parse_error,1,,,,,,,
1234,o7390,structured,False,0.0,,parse_error,0,,,,,,,
1234,o44296,structured,False,0.0,,parse_error,1,,,,,,,
1234,o55086,structured,False,0.0,,parse_error,1,,,,,,,
1234,o81578,structured,False,0.0,,parse_error,1,,,,,,,
1234,o90287,structured,False,0.0,,parse_error,1,,,,,,,
1234,o12069,structured,False,0.0,,parse_error,1,,,,,,,
1234,o27037,structured,False,0.0,,parse_error,1,,,,,,,
1234,o5159,structured,False,0.0,,parse_error,1,,,,,,,
1234,o18670,structured,False,0.0,,parse_error,1,,,,,,,
1234,o17544,structured,False,0.0,,parse_error,1,,,,,,,
1234,o5142,structured,False,0.0,,parse_error,1,,,,,,,
1234,o83697,structured,False,0.0,,parse_error,1,,,,,,,
1234,o11513,structured,False,0.0,,parse_error,1,,,,,,,
1234,o43297,structured,False,0.0,,parse_error,1,,,,,,,
1234,o56015,structured,False,0.0,,parse_error,1,,,,,,,
1234,o9976,structured,False,0.0,,parse_error,1,,,,,,,
1234,o64879,structured,False,0.0,,parse_error,1,,,,,,,
1234,o77704,structured,False,0.0,,parse_error,1,,,,,,,
1234,o25969,structured,False,0.0,,parse_error,1,,,,,,,
1234,o9966,structured,False,0.0,,parse_error,1,,,,,,,
1234,o89523,structured,False,0.0,,parse_error,1,,,,,,,
1234,o9783,structured,False,0.0,,parse_error,1,,,,,,,
1234,o64731,structured,False,0.0,,parse_error,1,,,,,,,
1234,o66141,structured,False,0.0,,parse_error,1,,,,,,,
1234,o76763,structured,False,0.0,,parse_error,1,,,,,,,
1234,o89671,structured,False,0.0,,parse_error,1,,,,,,,
1234,o60852,structured,False,0.0,,parse_error,1,,,,,,,
1234,o14025,structured,False,0.0,,parse_error,1,,,,,,,
1234,o17641,structured,False,0.0,,parse_error,1,,,,,,,
1234,o9825,structured,False,0.0,,parse_error,1,,,,,,,
1234,o90171,structured,False,0.0,,parse_error,1,,,,,,,
1234,o21205,structured,False,0.0,,parse_error,1,,,,,,,
1234,o71333,structured,False,0.0,,parse_error,1,,,,,,,
1234,o90437,structured,False,0.0,,parse_error,1,,,,,,,
1234,o42187,structured,False,0.0,,parse_error,1,,,,,,,
1234,o26578,structured,False,0.0,,parse_error,1,,,,,,,
1234,o85254,structured,False,0.0,,parse_error,1,,,,,,,
